,date,ret
33724,2007-03-15,0.004783
33725,2007-03-16,-0.003609
33726,2007-03-19,0.011054
33727,2007-03-20,0.006793
33728,2007-03-21,0.016755000000000003
33729,2007-03-22,-0.00014199999999999998
33730,2007-03-23,0.001714
33731,2007-03-26,0.000552
33732,2007-03-27,-0.005695
33733,2007-03-28,-0.006998000000000001
33734,2007-03-29,0.003514
33735,2007-03-30,-0.000367
33736,2007-04-02,0.003036
33737,2007-04-03,0.008919
33738,2007-04-04,0.001489
33739,2007-04-05,0.003627
33740,2007-04-09,0.000587
33741,2007-04-10,0.0026920000000000004
33742,2007-04-11,-0.005862
33743,2007-04-12,0.006381
33744,2007-04-13,0.003734
33745,2007-04-16,0.010487
33746,2007-04-17,0.001029
33747,2007-04-18,0.000314
33748,2007-04-19,-0.0028
33749,2007-04-20,0.009335
33750,2007-04-23,-0.0017280000000000002
33751,2007-04-24,-0.000743
33752,2007-04-25,0.009474
33753,2007-04-26,-0.000575
33754,2007-04-27,-0.000787
33755,2007-04-30,-0.009285
33756,2007-05-01,0.001748
33757,2007-05-02,0.008281
33758,2007-05-03,0.003888
33759,2007-05-04,0.002887
33760,2007-05-07,0.0026030000000000003
33761,2007-05-08,-0.001402
33762,2007-05-09,0.003685
33763,2007-05-10,-0.013744
33764,2007-05-11,0.010358
33765,2007-05-14,-0.0027
33766,2007-05-15,-0.001858
33767,2007-05-16,0.007334
33768,2007-05-17,-0.000504
33769,2007-05-18,0.006784
33770,2007-05-21,0.003246
33771,2007-05-22,0.000937
33772,2007-05-23,-0.000939
33773,2007-05-24,-0.011322
33774,2007-05-25,0.006379
33775,2007-05-29,0.003061
33776,2007-05-30,0.008236
33777,2007-05-31,0.0016079999999999998
33778,2007-06-01,0.005132
33779,2007-06-04,0.002108
33780,2007-06-05,-0.005316
33781,2007-06-06,-0.009361
33782,2007-06-07,-0.018107
33783,2007-06-08,0.010776
33784,2007-06-11,0.001117
33785,2007-06-12,-0.010829
33786,2007-06-13,0.014168
33787,2007-06-14,0.005361
33788,2007-06-15,0.007417
33789,2007-06-18,-0.000898
33790,2007-06-19,0.001778
33791,2007-06-20,-0.012711
33792,2007-06-21,0.005389
33793,2007-06-22,-0.010741
33794,2007-06-25,-0.004826
33795,2007-06-26,-0.004023
33796,2007-06-27,0.009352
33797,2007-06-28,0.000737
33798,2007-06-29,-0.000728
33799,2007-07-02,0.01141
33800,2007-07-03,0.003445
33801,2007-07-05,0.0012109999999999998
33802,2007-07-06,0.004461
33803,2007-07-09,0.001557
33804,2007-07-10,-0.01359
33805,2007-07-11,0.005065999999999999
33806,2007-07-12,0.017506999999999998
